order_id,order_date,store_id,product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member,new_product_id,product_system,source_file,source_folder_date,proposed_legacy_product_id,match_status,match_score,review_note,source_product_id,product_reconciliation_status,product_reconciled_flag,canonical_product_id,legacy_product_name,legacy_category,legacy_subcategory,legacy_brand,new_product_name,new_category,new_subcategory,new_brand,canonical_product_name,canonical_category,canonical_subcategory,canonical_brand
20260715-0076,2026-07-15,S002,P1051,4,424.15,0,in_store,N,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1051,legacy_original,True,P1051,CreekRambler 2P Camp Chair 250,camping,camp chair,Creekline,,,,,CreekRambler 2P Camp Chair 250,camping,camp chair,Creekline
20260715-0077,2026-07-15,S007,P1041,1,54.6,0,in_store,N,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1041,legacy_original,True,P1041,PineRunner Mini Battery Pack 240,emergency,battery pack,Rocky Top Outfitters,,,,,PineRunner Mini Battery Pack 240,emergency,battery pack,Rocky Top Outfitters
20260715-0078,2026-07-15,S003,P1063,1,79.92,0,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1063,legacy_original,True,P1063,MoonRambler Ultralight Camp Chair 262,camping,camp chair,Switchback Supply,,,,,MoonRambler Ultralight Camp Chair 262,camping,camp chair,Switchback Supply
20260715-0079,2026-07-15,S007,P1073,1,125.32,0,ship_from_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1073,legacy_original,True,P1073,PineRunner Lightweight Jacket 272,outerwear,rain shell,Rocky Top Outfitters,,,,,PineRunner Lightweight Jacket 272,outerwear,rain shell,Rocky Top Outfitters
20260715-0080,2026-07-15,S001,P1024,1,72.47,20,in_store,N,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1024,legacy_original,True,P1024,CanyonNomad Travel Tumbler 223,hydration,insulated tumbler,TrailForge,,,,,CanyonNomad Travel Tumbler 223,hydration,insulated tumbler,TrailForge
20260715-0081,2026-07-15,S001,P1045,1,296.15,15,ship_from_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1045,legacy_original,True,P1045,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Works,,,,,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Works
20260715-0082,2026-07-15,S005,P1003,1,381.63,15,in_store,N,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1003,legacy_original,True,P1003,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline,,,,,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline
20260715-0083,2026-07-15,S002,P1036,2,149.83,5,pickup,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1036,legacy_original,True,P1036,StormNomad 32oz Tumbler 235,hydration,insulated tumbler,Moss & Mile,,,,,StormNomad 32oz Tumbler 235,hydration,insulated tumbler,Moss & Mile
20260715-0084,2026-07-15,S004,P1035,3,147.73,0,in_store,N,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1035,legacy_original,True,P1035,CreekRambler Rechargeable Flashlight 234,emergency,flashlight,Creekline,,,,,CreekRambler Rechargeable Flashlight 234,emergency,flashlight,Creekline
20260715-0085,2026-07-15,S007,P1070,1,202.52,0,in_store,N,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1070,legacy_original,True,P1070,TrailRover Weekend Patio Heater 269,patio,patio heater,Summit Finch,,,,,TrailRover Weekend Patio Heater 269,patio,patio heater,Summit Finch
20260715-0086,2026-07-15,S001,P1075,4,148.7,10,ship_from_store,N,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1075,legacy_original,True,P1075,BoulderRambler 2P Camp Chair 274,camping,camp chair,Creekline,,,,,BoulderRambler 2P Camp Chair 274,camping,camp chair,Creekline
20260715-0087,2026-07-15,S002,P1063,2,63.94,20,in_store,N,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1063,legacy_original,True,P1063,MoonRambler Ultralight Camp Chair 262,camping,camp chair,Switchback Supply,,,,,MoonRambler Ultralight Camp Chair 262,camping,camp chair,Switchback Supply
20260715-0088,2026-07-15,S006,P1048,3,70.28,0,ship_from_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1048,legacy_original,True,P1048,PeakNomad Travel Tumbler 247,hydration,insulated tumbler,TrailForge,,,,,PeakNomad Travel Tumbler 247,hydration,insulated tumbler,TrailForge
20260715-0089,2026-07-15,S006,P1070,1,182.27,10,ship_from_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1070,legacy_original,True,P1070,TrailRover Weekend Patio Heater 269,patio,patio heater,Summit Finch,,,,,TrailRover Weekend Patio Heater 269,patio,patio heater,Summit Finch
20260715-0090,2026-07-15,S004,P1049,1,177.61,20,pickup,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1049,legacy_original,True,P1049,SummitRunner Lightweight Jacket 248,outerwear,rain shell,Rocky Top Outfitters,,,,,SummitRunner Lightweight Jacket 248,outerwear,rain shell,Rocky Top Outfitters
20260715-0091,2026-07-15,S003,P1003,1,381.63,15,ship_from_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1003,legacy_original,True,P1003,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline,,,,,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline
20260715-0092,2026-07-15,S006,P1046,3,233.42,0,pickup,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1046,legacy_original,True,P1046,SwitchbackRover Weekend Patio Heater 245,patio,patio heater,Summit Finch,,,,,SwitchbackRover Weekend Patio Heater 245,patio,patio heater,Summit Finch
20260715-0093,2026-07-15,S007,P1008,1,157.95,10,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1008,legacy_original,True,P1008,CanyonNomad Waterproof Trail Shoes 207,footwear,trail shoes,TrailForge,,,,,CanyonNomad Waterproof Trail Shoes 207,footwear,trail shoes,TrailForge
20260715-0094,2026-07-15,S008,P1012,2,98.93,20,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1012,legacy_original,True,P1012,CloudNomad 32oz Tumbler 211,hydration,insulated tumbler,Moss & Mile,,,,,CloudNomad 32oz Tumbler 211,hydration,insulated tumbler,Moss & Mile
20260715-0095,2026-07-15,S001,P1078,1,117.08,20,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1078,legacy_original,True,P1078,SwitchbackRover 20oz Tumbler 277,hydration,insulated tumbler,Summit Finch,,,,,SwitchbackRover 20oz Tumbler 277,hydration,insulated tumbler,Summit Finch
20260715-0096,2026-07-15,S001,P1027,1,87.43,5,pickup,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1027,legacy_original,True,P1027,BoulderRambler 2P Camp Chair 226,camping,camp chair,Creekline,,,,,BoulderRambler 2P Camp Chair 226,camping,camp chair,Creekline
20260715-0097,2026-07-15,S006,P1055,2,249.81,10,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1055,legacy_original,True,P1055,HearthRambler Stormproof Jacket 254,outerwear,rain shell,Switchback Supply,,,,,HearthRambler Stormproof Jacket 254,outerwear,rain shell,Switchback Supply
20260715-0098,2026-07-15,S003,P1049,2,222.01,0,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1049,legacy_original,True,P1049,SummitRunner Lightweight Jacket 248,outerwear,rain shell,Rocky Top Outfitters,,,,,SummitRunner Lightweight Jacket 248,outerwear,rain shell,Rocky Top Outfitters
20260715-0099,2026-07-15,S006,P1044,1,151.4,20,ship_from_store,N,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1044,legacy_original,True,P1044,CloudNomad Approach Trail Shoes 243,footwear,trail shoes,Moss & Mile,,,,,CloudNomad Approach Trail Shoes 243,footwear,trail shoes,Moss & Mile
20260715-0100,2026-07-15,S003,P1045,2,348.41,0,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1045,legacy_original,True,P1045,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Works,,,,,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Works
20260715-0101,2026-07-15,S001,P1076,2,548.86,20,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1076,legacy_original,True,P1076,CloudNomad Compact Cooler 275,patio,cooler,Moss & Mile,,,,,CloudNomad Compact Cooler 275,patio,cooler,Moss & Mile
20260715-0102,2026-07-15,S006,P1063,1,79.92,0,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1063,legacy_original,True,P1063,MoonRambler Ultralight Camp Chair 262,camping,camp chair,Switchback Supply,,,,,MoonRambler Ultralight Camp Chair 262,camping,camp chair,Switchback Supply
20260715-0103,2026-07-15,S002,P1074,3,182.11,5,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1074,legacy_original,True,P1074,VistaRover Mid Trail Shoes 273,footwear,trail shoes,Highland Ember,,,,,VistaRover Mid Trail Shoes 273,footwear,trail shoes,Highland Ember
20260715-0104,2026-07-15,S005,P1063,2,71.93,10,pickup,N,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1063,legacy_original,True,P1063,MoonRambler Ultralight Camp Chair 262,camping,camp chair,Switchback Supply,,,,,MoonRambler Ultralight Camp Chair 262,camping,camp chair,Switchback Supply
20260715-0105,2026-07-15,S007,P1067,1,266.98,0,in_store,N,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1067,legacy_original,True,P1067,CreekRambler Alpine Jacket 266,outerwear,rain shell,Creekline,,,,,CreekRambler Alpine Jacket 266,outerwear,rain shell,Creekline
20260715-0106,2026-07-15,S006,P1009,1,97.97,15,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1009,legacy_original,True,P1009,PineRunner 4P Tent 208,camping,tent,Rocky Top Outfitters,,,,,PineRunner 4P Tent 208,camping,tent,Rocky Top Outfitters
20260715-0107,2026-07-15,S005,P1070,2,172.14,15,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1070,legacy_original,True,P1070,TrailRover Weekend Patio Heater 269,patio,patio heater,Summit Finch,,,,,TrailRover Weekend Patio Heater 269,patio,patio heater,Summit Finch
20260715-0108,2026-07-15,S005,P1073,4,106.52,15,ship_from_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1073,legacy_original,True,P1073,PineRunner Lightweight Jacket 272,outerwear,rain shell,Rocky Top Outfitters,,,,,PineRunner Lightweight Jacket 272,outerwear,rain shell,Rocky Top Outfitters
20260715-0109,2026-07-15,S003,P1052,1,330.57,15,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1052,legacy_original,True,P1052,StormNomad Compact Cooler 251,patio,cooler,Moss & Mile,,,,,StormNomad Compact Cooler 251,patio,cooler,Moss & Mile
20260715-0110,2026-07-15,S007,P1078,2,139.03,5,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1078,legacy_original,True,P1078,SwitchbackRover 20oz Tumbler 277,hydration,insulated tumbler,Summit Finch,,,,,SwitchbackRover 20oz Tumbler 277,hydration,insulated tumbler,Summit Finch
20260715-0111,2026-07-15,S003,P1004,1,109.9,0,ship_from_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1004,legacy_original,True,P1004,StormNomad Compact Cooler 203,patio,cooler,Moss & Mile,,,,,StormNomad Compact Cooler 203,patio,cooler,Moss & Mile
20260715-0112,2026-07-15,S006,P1050,1,75.31,0,pickup,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1050,legacy_original,True,P1050,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember,,,,,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember
20260715-0113,2026-07-15,S006,P1004,3,93.42,15,ship_from_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1004,legacy_original,True,P1004,StormNomad Compact Cooler 203,patio,cooler,Moss & Mile,,,,,StormNomad Compact Cooler 203,patio,cooler,Moss & Mile
20260715-0114,2026-07-15,S007,P1068,1,76.87,5,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1068,legacy_original,True,P1068,StormNomad Approach Trail Shoes 267,footwear,trail shoes,Moss & Mile,,,,,StormNomad Approach Trail Shoes 267,footwear,trail shoes,Moss & Mile
20260715-0115,2026-07-15,S001,P1007,1,89.94,20,pickup,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1007,legacy_original,True,P1007,HearthRambler Stormproof Jacket 206,outerwear,rain shell,Switchback Supply,,,,,HearthRambler Stormproof Jacket 206,outerwear,rain shell,Switchback Supply
20260715-0116,2026-07-15,S005,P1010,3,552.43,0,ship_from_store,N,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1010,legacy_original,True,P1010,VistaRover Deluxe Patio Heater 209,patio,patio heater,Highland Ember,,,,,VistaRover Deluxe Patio Heater 209,patio,patio heater,Highland Ember
20260715-0117,2026-07-15,S008,P1011,3,126.42,5,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1011,legacy_original,True,P1011,BoulderRambler Rechargeable Flashlight 210,emergency,flashlight,Creekline,,,,,BoulderRambler Rechargeable Flashlight 210,emergency,flashlight,Creekline
20260715-0118,2026-07-15,S002,P1052,4,388.91,0,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1052,legacy_original,True,P1052,StormNomad Compact Cooler 251,patio,cooler,Moss & Mile,,,,,StormNomad Compact Cooler 251,patio,cooler,Moss & Mile
20260715-0119,2026-07-15,S008,P1057,1,328.14,20,pickup,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1057,legacy_original,True,P1057,PineRunner 4P Tent 256,camping,tent,Rocky Top Outfitters,,,,,PineRunner 4P Tent 256,camping,tent,Rocky Top Outfitters
20260715-0120,2026-07-15,S005,P1074,1,162.94,15,in_store,N,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1074,legacy_original,True,P1074,VistaRover Mid Trail Shoes 273,footwear,trail shoes,Highland Ember,,,,,VistaRover Mid Trail Shoes 273,footwear,trail shoes,Highland Ember
20260715-0121,2026-07-15,S007,P1036,4,126.18,20,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1036,legacy_original,True,P1036,StormNomad 32oz Tumbler 235,hydration,insulated tumbler,Moss & Mile,,,,,StormNomad 32oz Tumbler 235,hydration,insulated tumbler,Moss & Mile
20260715-0122,2026-07-15,S005,P1049,1,222.01,0,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1049,legacy_original,True,P1049,SummitRunner Lightweight Jacket 248,outerwear,rain shell,Rocky Top Outfitters,,,,,SummitRunner Lightweight Jacket 248,outerwear,rain shell,Rocky Top Outfitters
20260715-0123,2026-07-15,S001,P1077,1,95.15,0,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1077,legacy_original,True,P1077,FieldRunner Storm Kit Battery Pack 276,emergency,battery pack,Blue Ridge Works,,,,,FieldRunner Storm Kit Battery Pack 276,emergency,battery pack,Blue Ridge Works
20260715-0124,2026-07-15,S002,P1006,1,55.91,0,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1006,legacy_original,True,P1006,TrailRover 20oz Tumbler 205,hydration,insulated tumbler,Summit Finch,,,,,TrailRover 20oz Tumbler 205,hydration,insulated tumbler,Summit Finch
20260715-0125,2026-07-15,S007,P1007,2,95.56,15,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1007,legacy_original,True,P1007,HearthRambler Stormproof Jacket 206,outerwear,rain shell,Switchback Supply,,,,,HearthRambler Stormproof Jacket 206,outerwear,rain shell,Switchback Supply
20260715-0126,2026-07-15,S004,P1014,2,184.2,10,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1014,legacy_original,True,P1014,SwitchbackRover Wide Trail Shoes 213,footwear,trail shoes,Summit Finch,,,,,SwitchbackRover Wide Trail Shoes 213,footwear,trail shoes,Summit Finch
20260715-0127,2026-07-15,S005,P1045,4,278.73,20,in_store,N,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1045,legacy_original,True,P1045,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Works,,,,,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Works
20260715-0128,2026-07-15,S002,P1018,1,130.36,15,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1018,legacy_original,True,P1018,RidgeRover Trail Tumbler 217,hydration,insulated tumbler,Highland Ember,,,,,RidgeRover Trail Tumbler 217,hydration,insulated tumbler,Highland Ember
20260715-0129,2026-07-15,S005,P1030,2,107.32,15,in_store,N,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1030,legacy_original,True,P1030,SwitchbackRover 20oz Tumbler 229,hydration,insulated tumbler,Summit Finch,,,,,SwitchbackRover 20oz Tumbler 229,hydration,insulated tumbler,Summit Finch
20260715-0130,2026-07-15,S006,P1014,1,163.74,20,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1014,legacy_original,True,P1014,SwitchbackRover Wide Trail Shoes 213,footwear,trail shoes,Summit Finch,,,,,SwitchbackRover Wide Trail Shoes 213,footwear,trail shoes,Summit Finch
20260715-0131,2026-07-15,S004,P1042,4,103.73,10,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1042,legacy_original,True,P1042,VistaRover Trail Tumbler 241,hydration,insulated tumbler,Highland Ember,,,,,VistaRover Trail Tumbler 241,hydration,insulated tumbler,Highland Ember
20260715-0132,2026-07-15,S006,P1045,4,296.15,15,pickup,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1045,legacy_original,True,P1045,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Works,,,,,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Works
20260715-0133,2026-07-15,S008,P1021,4,73.74,0,in_store,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1021,legacy_original,True,P1021,EmberRunner Basecamp Tent 220,camping,tent,Blue Ridge Works,,,,,EmberRunner Basecamp Tent 220,camping,tent,Blue Ridge Works
20260715-0134,2026-07-15,S007,P1011,1,113.11,15,pickup,Y,,legacy,data/raw/orders/2026-07-15/orders.csv,2026-07-15,,,,,P1011,legacy_original,True,P1011,BoulderRambler Rechargeable Flashlight 210,emergency,flashlight,Creekline,,,,,BoulderRambler Rechargeable Flashlight 210,emergency,flashlight,Creekline
20260716-0001,2026-07-16,S005,P1010,2,469.57,15,in_store,N,,legacy,data/raw/orders/2026-07-16/orders.csv,2026-07-16,,,,,P1010,legacy_original,True,P1010,VistaRover Deluxe Patio Heater 209,patio,patio heater,Highland Ember,,,,,VistaRover Deluxe Patio Heater 209,patio,patio heater,Highland Ember
20260716-0002,2026-07-16,S004,P1034,1,160.42,5,in_store,N,,legacy,data/raw/orders/2026-07-16/orders.csv,2026-07-16,,,,,P1034,legacy_original,True,P1034,RidgeRover Deluxe Patio Heater 233,patio,patio heater,Highland Ember,,,,,RidgeRover Deluxe Patio Heater 233,patio,patio heater,Highland Ember
20260716-0003,2026-07-16,S002,P1054,2,67.15,5,pickup,N,,legacy,data/raw/orders/2026-07-16/orders.csv,2026-07-16,,,,,P1054,legacy_original,True,P1054,TrailRover 20oz Tumbler 253,hydration,insulated tumbler,Summit Finch,,,,,TrailRover 20oz Tumbler 253,hydration,insulated tumbler,Summit Finch
20260716-0004,2026-07-16,S006,P1010,2,524.81,5,in_store,Y,,legacy,data/raw/orders/2026-07-16/orders.csv,2026-07-16,,,,,P1010,legacy_original,True,P1010,VistaRover Deluxe Patio Heater 209,patio,patio heater,Highland Ember,,,,,VistaRover Deluxe Patio Heater 209,patio,patio heater,Highland Ember
20260716-0005,2026-07-16,S008,P1003,2,448.98,0,pickup,Y,,legacy,data/raw/orders/2026-07-16/orders.csv,2026-07-16,,,,,P1003,legacy_original,True,P1003,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline,,,,,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline
20260716-0006,2026-07-16,S002,P1065,2,101.57,10,in_store,Y,,legacy,data/raw/orders/2026-07-16/orders.csv,2026-07-16,,,,,P1065,legacy_original,True,P1065,SummitRunner Mini Battery Pack 264,emergency,battery pack,Rocky Top Outfitters,,,,,SummitRunner Mini Battery Pack 264,emergency,battery pack,Rocky Top Outfitters
20260716-0007,2026-07-16,S001,P1021,1,70.05,5,ship_from_store,Y,,legacy,data/raw/orders/2026-07-16/orders.csv,2026-07-16,,,,,P1021,legacy_original,True,P1021,EmberRunner Basecamp Tent 220,camping,tent,Blue Ridge Works,,,,,EmberRunner Basecamp Tent 220,camping,tent,Blue Ridge Works
20260716-0008,2026-07-16,S005,P1024,2,90.59,0,pickup,Y,,legacy,data/raw/orders/2026-07-16/orders.csv,2026-07-16,,,,,P1024,legacy_original,True,P1024,CanyonNomad Travel Tumbler 223,hydration,insulated tumbler,TrailForge,,,,,CanyonNomad Travel Tumbler 223,hydration,insulated tumbler,TrailForge
20260716-0009,2026-07-16,S006,P1048,4,66.77,5,in_store,Y,,legacy,data/raw/orders/2026-07-16/orders.csv,2026-07-16,,,,,P1048,legacy_original,True,P1048,PeakNomad Travel Tumbler 247,hydration,insulated tumbler,TrailForge,,,,,PeakNomad Travel Tumbler 247,hydration,insulated tumbler,TrailForge
20260716-0010,2026-07-16,S005,P1007,3,106.8,5,in_store,N,,legacy,data/raw/orders/2026-07-16/orders.csv,2026-07-16,,,,,P1007,legacy_original,True,P1007,HearthRambler Stormproof Jacket 206,outerwear,rain shell,Switchback Supply,,,,,HearthRambler Stormproof Jacket 206,outerwear,rain shell,Switchback Supply
20260716-0011,2026-07-16,S002,P1058,2,263.59,0,in_store,Y,,legacy,data/raw/orders/2026-07-16/orders.csv,2026-07-16,,,,,P1058,legacy_original,True,P1058,VistaRover Deluxe Patio Heater 257,patio,patio heater,Highland Ember,,,,,VistaRover Deluxe Patio Heater 257,patio,patio heater,Highland Ember
