order_id,order_date,store_id,product_id,new_product_id,canonical_product_id,canonical_product_name,quantity,unit_price,discount_pct,net_sales,sales_channel,loyalty_member
20260719-0118,2026-07-19,S001,P1076,,NP5072,SummitRover Cooler,2,686.08,0,1372.16,pickup,N
20260719-0119,2026-07-19,S001,P1075,,P1075,BoulderRambler 2P Camp Chair 274,3,156.96,5,470.88,ship_from_store,Y
20260719-0120,2026-07-19,S005,P1036,,NP5036,Storm Nomad 32oz Tumbler 235,1,126.18,20,126.18,ship_from_store,N
20260719-0121,2026-07-19,S007,P1050,,NP5050,RidgeRover Mid Trail Shoes 249,4,75.31,0,301.24,ship_from_store,Y
20260719-0122,2026-07-19,S004,P1073,,P1073,PineRunner Lightweight Jacket 272,3,106.52,15,319.56,ship_from_store,Y
20260719-0123,2026-07-19,S003,P1076,,NP5072,SummitRover Cooler,1,548.86,20,548.86,in_store,Y
20260719-0124,2026-07-19,S003,P1004,,NP5004,Storm Nomad Compact Cooler 203,3,109.9,0,329.7,in_store,Y
20260719-0125,2026-07-19,S001,P1014,,NP5014,SwitchbackRover Wide Trail Shoes 213,1,194.44,5,194.44,in_store,Y
20260719-0126,2026-07-19,S004,P1022,,NP5022,Trail Rover Weekend Patio Heater 221,1,310.97,20,310.97,ship_from_store,N
20260719-0127,2026-07-19,S006,P1027,,NP5027,BoulderRambler 2P Camp Chair 226,1,92.03,0,92.03,pickup,Y
20260719-0128,2026-07-19,S006,P1072,,NP5070,FieldPacer Insulated Tumbler,3,134.29,0,402.87,in_store,Y
20260719-0129,2026-07-19,S002,P1080,,NP5080,PeakNomad Trail Shoes Alt,2,143.0,0,286.0,in_store,N
20260719-0130,2026-07-19,S008,P1053,,NP5053,EmberRunner Storm Kit Battery Pack 252,3,92.25,15,276.75,ship_from_store,N
20260719-0131,2026-07-19,S002,P1001,,NP5001,SummitRunner Lightweight Jacket 200,3,130.82,0,392.46,ship_from_store,Y
20260719-0132,2026-07-19,S006,P1044,,NP5044,CloudNomad Approach Trail Shoes 243,1,189.25,0,189.25,in_store,Y
20260719-0133,2026-07-19,S006,P1021,,NP5021,EmberRunner Basecamp Tent 220,2,70.05,5,140.1,pickup,N
20260719-0134,2026-07-19,S003,P1030,,NP5030,SwitchbackRover 20oz Tumbler 229,1,126.26,0,126.26,ship_from_store,Y
20260719-0135,2026-07-19,S005,P1004,,NP5004,Storm Nomad Compact Cooler 203,2,109.9,0,219.8,in_store,N
20260719-0136,2026-07-19,S003,P1048,,NP5048,PeakNomad Travel Tumbler 247,1,70.28,0,70.28,in_store,Y
20260719-0137,2026-07-19,S003,P1042,,NP5042,VistaRover Trail Tumbler 241,2,115.25,0,230.5,in_store,Y
20260719-0138,2026-07-19,S008,P1077,,NP5077,FieldRunner Battery Pack Alt,2,95.15,0,190.3,in_store,Y
20260719-0139,2026-07-19,S006,P1068,,NP5068,StormNomad-Approach-Trail-Shoes-267,3,68.78,15,206.34,pickup,Y
20260719-0140,2026-07-19,S001,P1008,,NP5008,CanyonNomad Waterproof Trail Shoes 207,2,175.5,0,351.0,in_store,Y
20260719-0141,2026-07-19,S008,P1044,,NP5044,CloudNomad Approach Trail Shoes 243,2,189.25,0,378.5,ship_from_store,Y
20260719-0142,2026-07-19,S002,P1073,,P1073,PineRunner Lightweight Jacket 272,2,125.32,0,250.64,in_store,Y
20260719-0143,2026-07-19,S006,P1066,,NP5066,RidgeRover-Trail-Tumbler-265,1,104.88,0,104.88,ship_from_store,Y
20260719-0144,2026-07-19,S006,P1032,,NP5032,PeakNomad Waterproof Trail Shoes 231,2,194.08,0,388.16,pickup,Y
20260719-0145,2026-07-19,S003,P1052,,NP5052,Storm Nomad Compact Cooler 251,2,350.02,10,700.04,in_store,Y
20260719-0146,2026-07-19,S003,P1022,,NP5022,Trail Rover Weekend Patio Heater 221,2,388.71,0,777.42,in_store,Y
20260719-0147,2026-07-19,S003,P1063,,NP5063,MoonRambler Ultralight Camp Chair 262 Pro,4,75.92,5,303.68,in_store,Y
20260719-0148,2026-07-19,S004,P1031,,NP5031,MoonRambler Storm proof Jacket 230,3,173.53,0,520.59,ship_from_store,Y
20260719-0149,2026-07-19,S003,P1027,,NP5027,BoulderRambler 2P Camp Chair 226,1,92.03,0,92.03,in_store,Y
20260719-0150,2026-07-19,S004,P1005,,NP5005,EmberRunner Storm Kit Battery Pack 204,2,111.54,0,223.08,ship_from_store,N
20260719-0151,2026-07-19,S007,P1039,,NP5039,HearthRambler Ultralight Camp Chair 238,1,367.84,0,367.84,pickup,Y
20260719-0152,2026-07-19,S002,P1048,,NP5048,PeakNomad Travel Tumbler 247,1,70.28,0,70.28,in_store,N
20260719-0153,2026-07-19,S007,P1040,,NP5040,CanyonNomad XL Cooler 239,1,87.05,20,87.05,in_store,Y
20260719-0154,2026-07-19,S001,P1043,,NP5043,BoulderRambler Alpine Jacket 242,1,192.8,20,192.8,in_store,N
20260719-0155,2026-07-19,S004,P1073,,P1073,PineRunner Lightweight Jacket 272,1,125.32,0,125.32,in_store,Y
20260719-0156,2026-07-19,S005,P1031,,NP5031,MoonRambler Storm proof Jacket 230,4,164.85,5,659.4,in_store,Y
20260719-0157,2026-07-19,S004,P1037,,NP5037,EmberRunner Packable Jacket 236,1,91.75,0,91.75,in_store,Y
20260719-0158,2026-07-19,S003,P1048,,NP5048,PeakNomad Travel Tumbler 247,1,70.28,0,70.28,in_store,N
20260719-0159,2026-07-19,S007,P1036,,NP5036,Storm Nomad 32oz Tumbler 235,1,126.18,20,126.18,in_store,Y
20260719-0160,2026-07-19,S003,P1060,,NP5060,CloudNomad-32oz-Tumbler-259,1,146.67,5,146.67,in_store,Y
20260719-0161,2026-07-19,S008,P1014,,NP5014,SwitchbackRover Wide Trail Shoes 213,2,173.97,15,347.94,in_store,Y
20260719-0162,2026-07-19,S007,P1003,,NP5003,CreekRambler 2P Camp Chair 202,1,448.98,0,448.98,pickup,Y
20260719-0163,2026-07-19,S003,P1035,,NP5035,CreekRambler Rechargeable Flashlight 234,2,147.73,0,295.46,in_store,Y
20260719-0164,2026-07-19,S007,P1031,,NP5031,MoonRambler Storm proof Jacket 230,2,173.53,0,347.06,in_store,Y
20260719-0165,2026-07-19,S007,P1020,,NP5020,Storm Nomad Approach Trail Shoes 219,3,190.33,10,570.99,in_store,Y
20260719-0166,2026-07-19,S001,P1006,,NP5006,Trail Rover 20oz Tumbler 205,2,50.32,10,100.64,pickup,Y
20260719-0167,2026-07-19,S003,P1047,,NP5047,MoonRambler Expedition Flashlight 246,1,56.9,0,56.9,in_store,Y
20260720-0001,2026-07-20,S006,P1055,,NP5055,HearthRambler Storm proof Jacket 254,2,222.06,20,444.12,pickup,Y
20260720-0002,2026-07-20,S005,P1042,,NP5042,VistaRover Trail Tumbler 241,1,92.2,20,92.2,in_store,N
20260720-0003,2026-07-20,S002,P1010,,NP5010,VistaRover Deluxe Patio Heater 209,2,497.19,10,994.38,pickup,Y
20260720-0004,2026-07-20,S003,P1015,,NP5015,MoonRambler Ultralight Camp Chair 214,1,191.87,0,191.87,pickup,Y
20260720-0005,2026-07-20,S002,P1004,,NP5004,Storm Nomad Compact Cooler 203,2,104.41,5,208.82,pickup,Y
20260720-0006,2026-07-20,S008,P1065,,NP5065,SummitRunner Mini Battery Pack 264 Pro,3,112.86,0,338.58,in_store,Y
20260720-0007,2026-07-20,S001,P1048,,NP5048,PeakNomad Travel Tumbler 247,4,70.28,0,281.12,ship_from_store,Y
20260720-0008,2026-07-20,S006,P1054,,NP5054,Trail Rover 20oz Tumbler 253,2,70.68,0,141.36,in_store,Y
20260720-0009,2026-07-20,S006,P1035,,NP5035,CreekRambler Rechargeable Flashlight 234,2,118.18,20,236.36,in_store,Y
20260720-0010,2026-07-20,S008,P1007,,NP5007,HearthRambler Storm proof Jacket 206,1,112.42,0,112.42,in_store,N
20260720-0011,2026-07-20,S001,P1025,,NP5025,PineRunner Lightweight Jacket 224,1,112.14,10,112.14,in_store,Y
20260720-0012,2026-07-20,S003,P1060,,NP5060,CloudNomad-32oz-Tumbler-259,1,154.39,0,154.39,ship_from_store,Y
20260720-0013,2026-07-20,S006,P1044,,NP5044,CloudNomad Approach Trail Shoes 243,3,151.4,20,454.2,pickup,Y
20260720-0014,2026-07-20,S001,P1022,,NP5022,Trail Rover Weekend Patio Heater 221,1,388.71,0,388.71,ship_from_store,Y
20260720-0015,2026-07-20,S008,P1006,,NP5006,Trail Rover 20oz Tumbler 205,4,47.52,15,190.08,pickup,Y
20260720-0016,2026-07-20,S006,P1011,,NP5011,BoulderRambler Rechargeable Flashlight 210,2,133.07,0,266.14,pickup,Y
20260720-0017,2026-07-20,S001,P1041,,NP5041,PineRunner Mini Battery Pack 240,4,43.68,20,174.72,in_store,Y
20260720-0018,2026-07-20,S006,P1069,,P1069,EmberRunner Basecamp Tent 268,2,217.91,15,435.82,ship_from_store,Y
20260720-0019,2026-07-20,S003,P1019,,NP5019,CreekRambler Alpine Jacket 218,3,178.99,0,536.97,ship_from_store,Y
20260720-0020,2026-07-20,S006,P1059,,NP5059,BoulderRambler Rechargeable Flashlight 258 Pro,1,105.5,0,105.5,in_store,Y
20260720-0021,2026-07-20,S006,P1037,,NP5037,EmberRunner Packable Jacket 236,2,73.4,20,146.8,in_store,Y
20260720-0022,2026-07-20,S008,P1035,,NP5035,CreekRambler Rechargeable Flashlight 234,3,132.96,10,398.88,pickup,Y
20260720-0023,2026-07-20,S006,P1045,,NP5045,FieldRunner Basecamp Tent 244,2,330.99,5,661.98,in_store,Y
20260720-0024,2026-07-20,S008,P1072,,NP5070,FieldPacer Insulated Tumbler,3,107.43,20,322.29,ship_from_store,Y
20260720-0025,2026-07-20,S006,P1065,,NP5065,SummitRunner Mini Battery Pack 264 Pro,1,112.86,0,112.86,pickup,Y
20260720-0026,2026-07-20,S001,P1020,,NP5020,Storm Nomad Approach Trail Shoes 219,1,179.76,15,179.76,in_store,Y
20260720-0027,2026-07-20,S004,P1068,,NP5068,StormNomad-Approach-Trail-Shoes-267,3,80.92,0,242.76,in_store,N
20260720-0028,2026-07-20,S004,P1057,,NP5057,PineRunner 4P Tent 256 Pro,2,410.17,0,820.34,in_store,Y
20260720-0029,2026-07-20,S001,P1034,,NP5034,RidgeRover Deluxe Patio Heater 233,4,143.53,15,574.12,pickup,Y
20260720-0030,2026-07-20,S008,P1020,,NP5020,Storm Nomad Approach Trail Shoes 219,1,211.48,0,211.48,pickup,Y
20260720-0031,2026-07-20,S002,P1029,,NP5029,FieldRunner Storm Kit Battery Pack 228,1,113.34,10,113.34,ship_from_store,Y
20260720-0032,2026-07-20,S002,P1053,,NP5053,EmberRunner Storm Kit Battery Pack 252,1,108.53,0,108.53,pickup,N
20260720-0033,2026-07-20,S006,P1066,,NP5066,RidgeRover-Trail-Tumbler-265,1,83.9,20,83.9,in_store,Y
20260720-0034,2026-07-20,S008,P1004,,NP5004,Storm Nomad Compact Cooler 203,1,109.9,0,109.9,pickup,Y
20260720-0035,2026-07-20,S006,P1042,,NP5042,VistaRover Trail Tumbler 241,3,109.49,5,328.47,pickup,Y
20260720-0036,2026-07-20,S007,P1070,,NP5069,BoulderNomad Patio Heater,4,192.39,5,769.56,in_store,Y
20260720-0037,2026-07-20,S003,P1055,,NP5055,HearthRambler Storm proof Jacket 254,3,277.57,0,832.71,ship_from_store,Y
20260720-0038,2026-07-20,S001,P1080,,NP5080,PeakNomad Trail Shoes Alt,1,143.0,0,143.0,in_store,Y
20260720-0039,2026-07-20,S002,P1076,,NP5072,SummitRover Cooler,1,686.08,0,686.08,in_store,Y
20260720-0040,2026-07-20,S001,P1038,,NP5038,Trail Rover Wide Trail Shoes 237,2,157.5,20,315.0,pickup,Y
20260720-0041,2026-07-20,S003,P1065,,NP5065,SummitRunner Mini Battery Pack 264 Pro,4,112.86,0,451.44,in_store,N
20260720-0042,2026-07-20,S004,P1067,,NP5067,CreekRambler Alpine Jacket 266 Pro,1,213.58,20,213.58,in_store,Y
20260720-0043,2026-07-20,S003,P1068,,NP5068,StormNomad-Approach-Trail-Shoes-267,2,68.78,15,137.56,pickup,Y
20260720-0044,2026-07-20,S004,P1068,,NP5068,StormNomad-Approach-Trail-Shoes-267,1,68.78,15,68.78,in_store,Y
20260720-0045,2026-07-20,S008,P1033,,NP5033,SummitRunner 4P Tent 232,1,161.04,15,161.04,ship_from_store,N
20260720-0046,2026-07-20,S002,P1067,,NP5067,CreekRambler Alpine Jacket 266 Pro,3,266.98,0,800.94,pickup,Y
20260720-0047,2026-07-20,S005,P1031,,NP5031,MoonRambler Storm proof Jacket 230,4,156.18,10,624.72,in_store,Y
20260720-0048,2026-07-20,S003,P1030,,NP5030,SwitchbackRover 20oz Tumbler 229,3,126.26,0,378.78,in_store,Y
20260720-0049,2026-07-20,S001,P1011,,NP5011,BoulderRambler Rechargeable Flashlight 210,3,133.07,0,399.21,in_store,Y
20260720-0050,2026-07-20,S004,P1036,,NP5036,Storm Nomad 32oz Tumbler 235,4,134.06,15,536.24,ship_from_store,Y
20260720-0051,2026-07-20,S006,P1031,,NP5031,MoonRambler Storm proof Jacket 230,1,147.5,15,147.5,in_store,Y
20260720-0052,2026-07-20,S006,P1022,,NP5022,Trail Rover Weekend Patio Heater 221,4,369.27,5,1477.08,in_store,Y
20260720-0053,2026-07-20,S002,P1002,,NP5002,RidgeRover Mid Trail Shoes 201,2,203.43,0,406.86,in_store,Y
20260720-0054,2026-07-20,S002,P1024,,NP5024,CanyonNomad Travel Tumbler 223,1,90.59,0,90.59,in_store,Y
20260720-0055,2026-07-20,S006,P1001,,NP5001,SummitRunner Lightweight Jacket 200,1,130.82,0,130.82,in_store,Y
20260720-0056,2026-07-20,S007,P1064,,NP5064,PeakNomad-XL-Cooler-263,2,491.56,20,983.12,in_store,N
20260720-0057,2026-07-20,S003,P1023,,NP5023,HearthRambler Expedition Flashlight 222,1,141.44,0,141.44,pickup,N
20260720-0058,2026-07-20,S008,P1050,,NP5050,RidgeRover Mid Trail Shoes 249,2,67.78,10,135.56,pickup,Y
20260720-0059,2026-07-20,S005,P1049,,NP5049,SummitRunner Lightweight Jacket 248,4,222.01,0,888.04,ship_from_store,Y
20260720-0060,2026-07-20,S004,P1071,,P1071,HearthRambler Expedition Flashlight 270,1,143.3,0,143.3,pickup,N
20260720-0061,2026-07-20,S008,P1051,,NP5051,CreekRambler 2P Camp Chair 250,3,424.15,0,1272.45,in_store,Y
20260720-0062,2026-07-20,S006,P1001,,NP5001,SummitRunner Lightweight Jacket 200,1,130.82,0,130.82,in_store,Y
20260720-0063,2026-07-20,S003,P1026,,NP5026,VistaRover Mid Trail Shoes 225,1,117.36,10,117.36,in_store,Y
20260720-0064,2026-07-20,S008,P1004,,NP5004,Storm Nomad Compact Cooler 203,3,87.92,20,263.76,in_store,N
20260720-0065,2026-07-20,S004,P1060,,NP5060,CloudNomad-32oz-Tumbler-259,1,154.39,0,154.39,in_store,Y
20260720-0066,2026-07-20,S005,P1034,,NP5034,RidgeRover Deluxe Patio Heater 233,1,160.42,5,160.42,in_store,Y
20260720-0067,2026-07-20,S002,P1064,,NP5064,PeakNomad-XL-Cooler-263,2,614.45,0,1228.9,in_store,N
20260720-0068,2026-07-20,S003,P1078,,NP5078,SwitchbackRover Insulated Tumbler Alt,3,117.08,20,351.24,ship_from_store,Y
20260720-0069,2026-07-20,S002,P1068,,NP5068,StormNomad-Approach-Trail-Shoes-267,2,72.83,10,145.66,in_store,Y
20260720-0070,2026-07-20,S002,P1013,,NP5013,FieldRunner Packable Jacket 212,1,77.91,20,77.91,in_store,Y
20260720-0071,2026-07-20,S005,P1026,,NP5026,VistaRover Mid Trail Shoes 225,1,130.4,0,130.4,pickup,Y
20260720-0072,2026-07-20,S004,P1061,,NP5061,FieldRunner Packable Jacket 260 Pro,2,147.84,0,295.68,in_store,Y
20260720-0073,2026-07-20,S005,P1021,,NP5021,EmberRunner Basecamp Tent 220,2,73.74,0,147.48,in_store,Y
20260720-0074,2026-07-20,S008,P1068,,NP5068,StormNomad-Approach-Trail-Shoes-267,1,80.92,0,80.92,ship_from_store,Y
20260720-0075,2026-07-20,S007,P1021,,NP5021,EmberRunner Basecamp Tent 220,1,73.74,0,73.74,in_store,N
20260720-0076,2026-07-20,S007,P1012,,NP5012,CloudNomad 32oz Tumbler 211,4,123.66,0,494.64,in_store,Y
20260720-0077,2026-07-20,S008,P1012,,NP5012,CloudNomad 32oz Tumbler 211,1,117.48,5,117.48,in_store,N
20260720-0078,2026-07-20,S004,P1015,,NP5015,MoonRambler Ultralight Camp Chair 214,4,172.68,10,690.72,in_store,Y
20260720-0079,2026-07-20,S006,P1054,,NP5054,Trail Rover 20oz Tumbler 253,1,56.54,20,56.54,pickup,Y
20260720-0080,2026-07-20,S006,P1002,,NP5002,RidgeRover Mid Trail Shoes 201,3,162.74,20,488.22,in_store,Y
20260720-0081,2026-07-20,S001,P1012,,NP5012,CloudNomad 32oz Tumbler 211,1,123.66,0,123.66,in_store,N
20260720-0082,2026-07-20,S004,P1024,,NP5024,CanyonNomad Travel Tumbler 223,3,72.47,20,217.41,pickup,Y
20260720-0083,2026-07-20,S005,P1010,,NP5010,VistaRover Deluxe Patio Heater 209,1,497.19,10,497.19,in_store,Y
20260720-0084,2026-07-20,S004,P1003,,NP5003,CreekRambler 2P Camp Chair 202,3,448.98,0,1346.94,ship_from_store,N
20260720-0085,2026-07-20,S008,P1071,,P1071,HearthRambler Expedition Flashlight 270,1,143.3,0,143.3,in_store,N
20260720-0086,2026-07-20,S005,P1033,,NP5033,SummitRunner 4P Tent 232,1,179.99,5,179.99,ship_from_store,N
20260720-0087,2026-07-20,S004,P1042,,NP5042,VistaRover Trail Tumbler 241,3,115.25,0,345.75,ship_from_store,Y
20260720-0088,2026-07-20,S004,P1022,,NP5022,Trail Rover Weekend Patio Heater 221,3,388.71,0,1166.13,in_store,Y
20260720-0089,2026-07-20,S002,P1040,,NP5040,CanyonNomad XL Cooler 239,1,103.37,5,103.37,in_store,Y
20260720-0090,2026-07-20,S006,P1011,,NP5011,BoulderRambler Rechargeable Flashlight 210,2,133.07,0,266.14,in_store,Y
20260720-0091,2026-07-20,S003,P1068,,NP5068,StormNomad-Approach-Trail-Shoes-267,4,80.92,0,323.68,in_store,Y
20260720-0092,2026-07-20,S007,P1027,,NP5027,BoulderRambler 2P Camp Chair 226,1,82.83,10,82.83,in_store,Y
20260720-0093,2026-07-20,S004,P1047,,NP5047,MoonRambler Expedition Flashlight 246,1,48.36,15,48.36,in_store,N
20260720-0094,2026-07-20,S006,P1078,,NP5078,SwitchbackRover Insulated Tumbler Alt,1,117.08,20,117.08,in_store,Y
20260720-0095,2026-07-20,S004,P1003,,NP5003,CreekRambler 2P Camp Chair 202,4,448.98,0,1795.92,in_store,Y
20260720-0096,2026-07-20,S004,P1046,,NP5046,SwitchbackRover Weekend Patio Heater 245,2,221.75,5,443.5,in_store,N
20260720-0097,2026-07-20,S003,P1066,,NP5066,RidgeRover-Trail-Tumbler-265,2,104.88,0,209.76,pickup,Y
20260720-0098,2026-07-20,S002,P1072,,NP5070,FieldPacer Insulated Tumbler,1,134.29,0,134.29,ship_from_store,Y
20260720-0099,2026-07-20,S006,P1056,,NP5056,CanyonNomad Waterproof Trail Shoes 255,2,122.41,15,244.82,pickup,Y
20260720-0100,2026-07-20,S004,P1070,,NP5069,BoulderNomad Patio Heater,3,162.02,20,486.06,in_store,Y
20260720-0101,2026-07-20,S001,P1027,,NP5027,BoulderRambler 2P Camp Chair 226,2,82.83,10,165.66,ship_from_store,N
20260720-0102,2026-07-20,S002,P1012,,NP5012,CloudNomad 32oz Tumbler 211,1,117.48,5,117.48,in_store,Y
20260720-0103,2026-07-20,S002,P1023,,NP5023,HearthRambler Expedition Flashlight 222,3,141.44,0,424.32,in_store,Y
20260720-0104,2026-07-20,S006,P1064,,NP5064,PeakNomad-XL-Cooler-263,3,491.56,20,1474.68,in_store,N
20260720-0105,2026-07-20,S006,P1066,,NP5066,RidgeRover-Trail-Tumbler-265,1,104.88,0,104.88,in_store,N
20260720-0106,2026-07-20,S008,P1012,,NP5012,CloudNomad 32oz Tumbler 211,2,123.66,0,247.32,in_store,Y
20260720-0107,2026-07-20,S003,P1017,,NP5017,SummitRunner Mini Battery Pack 216,1,64.63,0,64.63,in_store,N
20260720-0108,2026-07-20,S008,P1071,,P1071,HearthRambler Expedition Flashlight 270,2,143.3,0,286.6,in_store,Y
20260720-0109,2026-07-20,S004,P1079,,NP5079,MoonRambler Rain Shell Alt,2,256.21,0,512.42,ship_from_store,Y
20260720-0110,2026-07-20,S002,P1045,,NP5045,FieldRunner Basecamp Tent 244,1,296.15,15,296.15,in_store,Y
20260720-0111,2026-07-20,S002,P1070,,NP5069,BoulderNomad Patio Heater,2,162.02,20,324.04,in_store,Y
20260720-0112,2026-07-20,S004,P1067,,NP5067,CreekRambler Alpine Jacket 266 Pro,1,266.98,0,266.98,in_store,N
20260720-0113,2026-07-20,S001,P1039,,NP5039,HearthRambler Ultralight Camp Chair 238,3,349.45,5,1048.35,in_store,Y
20260720-0114,2026-07-20,S007,P1064,,NP5064,PeakNomad-XL-Cooler-263,2,553.01,10,1106.02,in_store,Y
20260720-0115,2026-07-20,S004,P1031,,NP5031,MoonRambler Storm proof Jacket 230,1,138.82,20,138.82,in_store,Y
20260720-0116,2026-07-20,S004,P1038,,NP5038,Trail Rover Wide Trail Shoes 237,1,177.19,10,177.19,in_store,N
20260720-0117,2026-07-20,S006,P1004,,NP5004,Storm Nomad Compact Cooler 203,4,87.92,20,351.68,ship_from_store,Y
20260720-0118,2026-07-20,S001,P1054,,NP5054,Trail Rover 20oz Tumbler 253,2,60.08,15,120.16,in_store,Y
20260720-0119,2026-07-20,S007,P1032,,NP5032,PeakNomad Waterproof Trail Shoes 231,1,184.38,5,184.38,in_store,Y
20260720-0120,2026-07-20,S001,P1043,,NP5043,BoulderRambler Alpine Jacket 242,2,192.8,20,385.6,ship_from_store,Y
20260720-0121,2026-07-20,S003,P1071,,P1071,HearthRambler Expedition Flashlight 270,2,136.13,5,272.26,in_store,Y
20260720-0122,2026-07-20,S003,P1035,,NP5035,CreekRambler Rechargeable Flashlight 234,1,118.18,20,118.18,in_store,Y
20260720-0123,2026-07-20,S008,P1052,,NP5052,Storm Nomad Compact Cooler 251,1,369.46,5,369.46,in_store,Y
20260720-0124,2026-07-20,S006,P1072,,NP5070,FieldPacer Insulated Tumbler,4,120.86,10,483.44,in_store,N
20260720-0125,2026-07-20,S006,P1022,,NP5022,Trail Rover Weekend Patio Heater 221,3,388.71,0,1166.13,ship_from_store,Y
20260720-0126,2026-07-20,S001,P1046,,NP5046,SwitchbackRover Weekend Patio Heater 245,4,233.42,0,933.68,in_store,Y
20260720-0127,2026-07-20,S001,P1058,,NP5058,VistaRover-Deluxe-Patio-Heater-257,2,250.41,5,500.82,in_store,N
20260720-0128,2026-07-20,S006,P1037,,NP5037,EmberRunner Packable Jacket 236,2,91.75,0,183.5,in_store,Y
20260720-0129,2026-07-20,S008,P1013,,NP5013,FieldRunner Packable Jacket 212,1,77.91,20,77.91,in_store,N
20260720-0130,2026-07-20,S008,P1059,,NP5059,BoulderRambler Rechargeable Flashlight 258 Pro,4,105.5,0,422.0,in_store,Y
20260720-0131,2026-07-20,S003,P1019,,NP5019,CreekRambler Alpine Jacket 218,2,143.19,20,286.38,in_store,Y
20260720-0132,2026-07-20,S004,P1019,,NP5019,CreekRambler Alpine Jacket 218,3,178.99,0,536.97,in_store,N
20260720-0133,2026-07-20,S007,P1048,,NP5048,PeakNomad Travel Tumbler 247,1,70.28,0,70.28,in_store,Y
20260720-0134,2026-07-20,S005,P1079,,NP5079,MoonRambler Rain Shell Alt,2,256.21,0,512.42,in_store,Y
20260720-0135,2026-07-20,S006,P1038,,NP5038,Trail Rover Wide Trail Shoes 237,2,196.88,0,393.76,in_store,Y
20260720-0136,2026-07-20,S004,P1007,,NP5007,HearthRambler Storm proof Jacket 206,1,106.8,5,106.8,in_store,Y
20260720-0137,2026-07-20,S008,P1011,,NP5011,BoulderRambler Rechargeable Flashlight 210,2,133.07,0,266.14,in_store,Y
20260720-0138,2026-07-20,S004,P1002,,NP5002,RidgeRover Mid Trail Shoes 201,2,203.43,0,406.86,pickup,Y
20260720-0139,2026-07-20,S005,P1004,,NP5004,Storm Nomad Compact Cooler 203,2,109.9,0,219.8,ship_from_store,Y
20260720-0140,2026-07-20,S007,P1036,,NP5036,Storm Nomad 32oz Tumbler 235,4,126.18,20,504.72,in_store,Y
20260720-0141,2026-07-20,S003,P1020,,NP5020,Storm Nomad Approach Trail Shoes 219,2,211.48,0,422.96,pickup,Y
20260720-0142,2026-07-20,S005,P1075,,P1075,BoulderRambler 2P Camp Chair 274,1,156.96,5,156.96,ship_from_store,Y
20260720-0143,2026-07-20,S006,P1048,,NP5048,PeakNomad Travel Tumbler 247,2,70.28,0,140.56,ship_from_store,Y
20260720-0144,2026-07-20,S007,P1072,,NP5070,FieldPacer Insulated Tumbler,1,114.15,15,114.15,pickup,Y
20260721-0001,2026-07-21,S007,P1048,,NP5048,PeakNomad Travel Tumbler 247,1,56.22,20,56.22,in_store,Y
20260721-0002,2026-07-21,S006,P1075,,P1075,BoulderRambler 2P Camp Chair 274,4,132.18,20,528.72,ship_from_store,N
20260721-0003,2026-07-21,S007,P1075,,P1075,BoulderRambler 2P Camp Chair 274,1,148.7,10,148.7,ship_from_store,Y
20260721-0004,2026-07-21,S003,P1038,,NP5038,Trail Rover Wide Trail Shoes 237,4,187.04,5,748.16,in_store,Y
20260721-0005,2026-07-21,S004,P1029,,NP5029,FieldRunner Storm Kit Battery Pack 228,2,119.63,5,239.26,in_store,Y
20260721-0006,2026-07-21,S005,P1019,,NP5019,CreekRambler Alpine Jacket 218,1,178.99,0,178.99,in_store,N
20260721-0007,2026-07-21,S005,P1078,,NP5078,SwitchbackRover Insulated Tumbler Alt,3,139.03,5,417.09,in_store,Y
20260721-0008,2026-07-21,S003,P1071,,P1071,HearthRambler Expedition Flashlight 270,3,143.3,0,429.9,in_store,Y
20260721-0009,2026-07-21,S004,P1035,,NP5035,CreekRambler Rechargeable Flashlight 234,4,132.96,10,531.84,pickup,N
20260721-0010,2026-07-21,S005,P1016,,NP5016,PeakNomad XL Cooler 215,3,634.09,0,1902.27,in_store,Y
20260721-0011,2026-07-21,S007,P1073,,P1073,PineRunner Lightweight Jacket 272,1,125.32,0,125.32,pickup,N
20260721-0012,2026-07-21,S005,P1071,,P1071,HearthRambler Expedition Flashlight 270,2,143.3,0,286.6,in_store,Y
20260721-0013,2026-07-21,S001,P1003,,NP5003,CreekRambler 2P Camp Chair 202,2,448.98,0,897.96,in_store,N
